
Data: Breast	 ECOC: SAT_ECOC F1 F2 F3 evaluation=F1	 [1.0, 0.8, 0.9, 0.9, 0.75, 0.963, 0.867, 0.833, 0.8]
Data: Breast	 ECOC: SAT_ECOC F1 F2 N2 evaluation=F1	 [1.0, 0.8, 0.955, 0.9, 0.9, 0.867, 0.9]
Data: Breast	 ECOC: SAT_ECOC F1 F2 N3 evaluation=F1	 [1.0, 0.9, 0.8, 0.9, 0.9, 1.0, 0.75, 1.0, 0.963, 0.867, 0.8]
Data: Breast	 ECOC: SAT_ECOC F1 F2 C1 evaluation=F1	 [1.0, 0.8, 0.9, 0.9, 0.75, 0.8, 0.889, 0.867, 0.87, 0.733, 0.9]
Data: Breast	 ECOC: SAT_ECOC F1 F3 N2 evaluation=F1	 [1.0, 0.955, 0.9, 0.867, 0.864, 0.889, 1.0, 0.933]
Data: Breast	 ECOC: SAT_ECOC F1 F3 N3 evaluation=F1	 [1.0, 0.9, 0.9, 1.0, 0.75, 0.963, 0.933, 0.833, 0.8]
Data: Breast	 ECOC: SAT_ECOC F1 F3 C1 evaluation=F1	 [1.0, 0.9, 0.75, 0.824, 0.95, 0.933, 0.933, 0.88]
Data: Breast	 ECOC: SAT_ECOC F1 N2 N3 evaluation=F1	 [1.0, 0.9, 0.955, 0.9, 0.867, 1.0, 0.88, 0.933, 1.0]
Data: Breast	 ECOC: SAT_ECOC F1 N2 C1 evaluation=F1	 [1.0, 0.955, 0.9, 0.867, 0.75, 0.933, 0.867, 0.889, 0.767]
Data: Breast	 ECOC: SAT_ECOC F1 N3 C1 evaluation=F1	 [1.0, 0.9, 0.9, 1.0, 0.75, 0.75, 0.95, 1.0, 0.933, 0.818, 0.864, 0.9, 0.852]
Data: Breast	 ECOC: SAT_ECOC F2 F3 N2 evaluation=F1	 [1.0, 0.8, 0.955, 0.9, 0.9, 0.867, 0.9]
Data: Breast	 ECOC: SAT_ECOC F2 F3 N3 evaluation=F1	 [1.0, 0.9, 0.8, 0.9, 0.9, 1.0, 0.8, 1.0, 0.867, 0.933, 0.833, 0.867]
Data: Breast	 ECOC: SAT_ECOC F2 F3 C1 evaluation=F1	 [1.0, 0.8, 0.9, 0.9, 0.8, 0.75, 0.824, 0.545, 0.867, 0.739, 0.8, 0.9]
Data: Breast	 ECOC: SAT_ECOC F2 N2 N3 evaluation=F1	 [1.0, 0.9, 0.8, 0.955, 0.9, 0.867, 1.0, 1.0, 0.9, 1.0, 0.846, 0.846]
Data: Breast	 ECOC: SAT_ECOC F2 N2 C1 evaluation=F1	 [1.0, 0.8, 0.955, 0.9, 0.867, 0.8, 0.75, 0.889, 1.0, 0.957, 0.733, 0.778, 0.778]
Data: Breast	 ECOC: SAT_ECOC F2 N3 C1 evaluation=F1	 [0.9, 0.8, 0.9, 1.0, 0.8, 0.75, 0.75, 0.867, 0.739, 0.778, 0.87, 0.818]
Data: Breast	 ECOC: SAT_ECOC F3 N2 N3 evaluation=F1	 [1.0, 0.9, 0.955, 0.9, 0.867, 1.0, 0.88, 0.933, 1.0]
Data: Breast	 ECOC: SAT_ECOC F3 N2 C1 evaluation=F1	 [1.0, 0.955, 0.9, 0.867, 0.824, 0.75, 0.933, 0.933, 0.889, 0.9, 0.889]
Data: Breast	 ECOC: SAT_ECOC F3 N3 C1 evaluation=F1	 [1.0, 0.9, 0.9, 1.0, 0.824, 0.75, 0.9, 1.0, 0.933, 0.8, 0.85, 0.767, 0.867]
Data: Breast	 ECOC: SAT_ECOC N2 N3 C1 evaluation=F1	 [1.0, 0.9, 0.955, 0.867, 1.0, 0.75, 0.75, 1.0, 0.9, 0.9, 0.667, 0.9]
Data: Cancers	 ECOC: SAT_ECOC F1 F2 F3 evaluation=F1	 [0.333, 0.923, 0.692, 0.704, 0.94, 0.932, 0.865, 0.919, 0.857, 0.933, 0.95, 0.781, 0.878, 0.889, 0.938, 0.897]
Data: Cancers	 ECOC: SAT_ECOC F1 F2 N2 evaluation=F1	 [0.333, 0.5, 0.333, 0.692, 0.704, 0.649, 0.932, 0.865, 0.932, 0.857, 0.667, 0.875, 0.833, 0.973, 0.692, 0.5, 0.986, 0.5]
Data: Cancers	 ECOC: SAT_ECOC F1 F2 N3 evaluation=F1	 [0.333, 0.882, 0.692, 0.704, 0.842, 0.932, 0.865, 0.919, 0.857, 0.933, 0.759, 0.773, 0.878, 0.923, 0.889, 0.571, 0.808, 0.836]
Data: Cancers	 ECOC: SAT_ECOC F1 F2 C1 evaluation=F1	 [0.333, 0.692, 0.704, 0.932, 0.865, 0.857, 0.933, 0.846, 0.853, 1.0, 0.875, 0.878, 0.892, 0.872, 0.789, 0.986, 0.941, 0.842]
Data: Cancers	 ECOC: SAT_ECOC F1 F3 N2 evaluation=F1	 [0.333, 0.923, 0.5, 0.333, 0.692, 0.94, 0.649, 0.932, 0.919, 0.932, 0.857, 0.824, 0.667, 0.833, 0.743, 0.875, 0.429, 0.792, 0.789, 0.864]
Data: Cancers	 ECOC: SAT_ECOC F1 F3 N3 evaluation=F1	 [0.333, 0.923, 0.882, 0.692, 0.94, 0.842, 0.932, 0.919, 0.919, 0.857, 0.933, 0.824, 0.759, 0.844, 0.784, 0.923, 0.979, 0.727, 0.958, 0.889]
Data: Cancers	 ECOC: SAT_ECOC F1 F3 C1 evaluation=F1	 [0.333, 0.923, 0.692, 0.94, 0.932, 0.919, 0.857, 0.933, 0.846, 0.941, 0.571, 0.824, 0.784, 0.892, 0.9, 0.792, 0.98, 0.684]
Data: Cancers	 ECOC: SAT_ECOC F1 N2 N3 evaluation=F1	 [0.333, 0.5, 0.882, 0.333, 0.692, 0.649, 0.842, 0.932, 0.932, 0.919, 0.857, 0.571, 0.944, 0.805, 0.886, 0.959, 0.625, 0.941, 0.986, 0.826]
